 x 	 y 	 u 	 v 	 m 
  0.8642 	 0.4444 	 -0.0006 	 -0.0006 	 7.2959
  0.9259 	 0.4444 	 -0.0002 	 -0.0002 	 2.7088
  0.0617 	 0.4815 	 -0.0002 	 -0.0000 	 1.9800
  0.1235 	 0.4815 	 -0.0005 	 0.0002 	 4.8348
  0.1852 	 0.4815 	 -0.0019 	 0.0009 	 20.6237
  0.2469 	 0.4815 	 -0.0056 	 0.0039 	 68.9202
  0.3086 	 0.4815 	 -0.0123 	 0.0126 	 176.9120
  0.3704 	 0.4815 	 -0.0182 	 0.0295 	 349.4688
  0.4321 	 0.4815 	 -0.0162 	 0.0508 	 536.6385
  0.4938 	 0.4815 	 -0.0035 	 0.0641 	 646.5042
  0.5556 	 0.4815 	 0.0117 	 0.0593 	 608.9390
  0.6173 	 0.4815 	 0.0186 	 0.0402 	 445.7368
  0.6790 	 0.4815 	 0.0153 	 0.0197 	 251.1054
  0.7407 	 0.4815 	 0.0083 	 0.0068 	 108.0895
  0.8025 	 0.4815 	 0.0032 	 0.0016 	 35.7170
  0.8642 	 0.4815 	 0.0009 	 0.0002 	 9.1423
  0.9259 	 0.4815 	 0.0002 	 -0.0000 	 1.8865
  0.0617 	 0.5185 	 -0.0001 	 -0.0000 	 0.8687
  0.1235 	 0.5185 	 -0.0002 	 0.0001 	 2.8296
  0.1852 	 0.5185 	 -0.0009 	 0.0008 	 11.7647
  0.2469 	 0.5185 	 -0.0025 	 0.0028 	 38.6408
  0.3086 	 0.5185 	 -0.0054 	 0.0081 	 98.2832
  0.3704 	 0.5185 	 -0.0079 	 0.0176 	 194.2274
  0.4321 	 0.5185 	 -0.0072 	 0.0289 	 299.7533
  0.4938 	 0.5185 	 -0.0020 	 0.0361 	 363.4199
  0.5556 	 0.5185 	 0.0045 	 0.0341 	 345.6965
  0.6173 	 0.5185 	 0.0079 	 0.0244 	 258.0251
  0.6790 	 0.5185 	 0.0070 	 0.0132 	 150.9125
  0.7407 	 0.5185 	 0.0042 	 0.0054 	 69.0778
  0.8025 	 0.5185 	 0.0018 	 0.0017 	 24.8419
  0.8642 	 0.5185 	 0.0006 	 0.0004 	 7.0318
  0.9259 	 0.5185 	 0.0001 	 0.0001 	 1.6576
  0.0617 	 0.5556 	 -0.0000 	 -0.0000 	 0.1749
  0.1235 	 0.5556 	 -0.0000 	 0.0001 	 0.9181
  0.1852 	 0.5556 	 -0.0001 	 0.0004 	 4.5073
  0.2469 	 0.5556 	 -0.0005 	 0.0015 	 15.7964
  0.3086 	 0.5556 	 -0.0012 	 0.0040 	 42.3881
  0.3704 	 0.5556 	 -0.0021 	 0.0084 	 87.6938
  0.4321 	 0.5556 	 -0.0021 	 0.0137 	 140.2401
  0.4938 	 0.5556 	 -0.0009 	 0.0173 	 174.0947
  0.5556 	 0.5556 	 0.0009 	 0.0167 	 168.1148
  0.6173 	 0.5556 	 0.0020 	 0.0124 	 126.9127
  0.6790 	 0.5556 	 0.0020 	 0.0072 	 75.3393
  0.7407 	 0.5556 	 0.0013 	 0.0032 	 35.3707
  0.8025 	 0.5556 	 0.0006 	 0.0011 	 13.2536
  0.8642 	 0.5556 	 0.0002 	 0.0003 	 3.9412
  0.9259 	 0.5556 	 0.0001 	 0.0001 	 0.9251
  0.0617 	 0.5926 	 -0.0000 	 -0.0000 	 0.1138
  0.1235 	 0.5926 	 0.0000 	 0.0000 	 0.4593
  0.1852 	 0.5926 	 0.0000 	 0.0002 	 1.8920
  0.2469 	 0.5926 	 0.0000 	 0.0006 	 5.8753
  0.3086 	 0.5926 	 -0.0001 	 0.0016 	 15.6997
  0.3704 	 0.5926 	 -0.0004 	 0.0034 	 33.8645
  0.4321 	 0.5926 	 -0.0006 	 0.0056 	 56.5776
  0.4938 	 0.5926 	 -0.0005 	 0.0072 	 72.5352
  0.5556 	 0.5926 	 -0.0000 	 0.0071 	 71.6035
  0.6173 	 0.5926 	 0.0004 	 0.0054 	 54.8302
  0.6790 	 0.5926 	 0.0005 	 0.0033 	 33.0075
  0.7407 	 0.5926 	 0.0004 	 0.0016 	 15.8377
  0.8025 	 0.5926 	 0.0002 	 0.0006 	 6.1526
  0.8642 	 0.5926 	 0.0001 	 0.0002 	 1.9322
  0.9259 	 0.5926 	 0.0000 	 0.0000 	 0.4457
  0.0617 	 0.6296 	 0.0000 	 -0.0000 	 0.3172
  0.1235 	 0.6296 	 0.0001 	 -0.0000 	 1.1131
  0.1852 	 0.6296 	 0.0004 	 0.0000 	 3.0023
  0.2469 	 0.6296 	 0.0008 	 0.0001 	 6.2349
  0.3086 	 0.6296 	 0.0012 	 0.0004 	 10.3424
  0.3704 	 0.6296 	 0.0013 	 0.0011 	 15.1171
  0.4321 	 0.6296 	 0.0009 	 0.0021 	 21.6764
  0.4938 	 0.6296 	 -0.0000 	 0.0028 	 27.8154
  0.5556 	 0.6296 	 -0.0009 	 0.0028 	 28.9303
  0.6173 	 0.6296 	 -0.0013 	 0.0021 	 23.4924
  0.6790 	 0.6296 	 -0.0011 	 0.0012 	 15.1432
  0.7407 	 0.6296 	 -0.0007 	 0.0006 	 8.1064
  0.8025 	 0.6296 	 -0.0004 	 0.0002 	 3.6535
  0.8642 	 0.6296 	 -0.0002 	 0.0001 	 1.3872
  0.9259 	 0.6296 	 -0.0001 	 0.0000 	 0.4193
  0.0617 	 0.6667 	 0.0000 	 -0.0000 	 0.2716
  0.1235 	 0.6667 	 0.0001 	 -0.0000 	 1.0485
  0.1852 	 0.6667 	 0.0002 	 -0.0000 	 3.0300
  0.2469 	 0.6667 	 0.0005 	 -0.0000 	 6.5309
  0.3086 	 0.6667 	 0.0008 	 0.0001 	 10.4249
  0.3704 	 0.6667 	 0.0009 	 0.0003 	 12.0734
  0.4321 	 0.6667 	 0.0006 	 0.0007 	 10.5847
  0.4938 	 0.6667 	 -0.0000 	 0.0010 	 10.2137
  0.5556 	 0.6667 	 -0.0006 	 0.0010 	 12.6934
  0.6173 	 0.6667 	 -0.0009 	 0.0007 	 13.3239
  0.6790 	 0.6667 	 -0.0008 	 0.0004 	 10.9140
  0.7407 	 0.6667 	 -0.0005 	 0.0002 	 7.0341
  0.8025 	 0.6667 	 -0.0003 	 0.0001 	 3.5913
