 x 	 y 	 u 	 v 	 m 
  0.9259 	 0.4815 	 0.0131 	 -0.0069 	 149.2660
  0.0617 	 0.5185 	 -0.0054 	 -0.0146 	 156.6005
  0.1235 	 0.5185 	 -0.0087 	 -0.0079 	 119.0623
  0.1852 	 0.5185 	 -0.0079 	 -0.0051 	 96.5135
  0.2469 	 0.5185 	 -0.0086 	 -0.0038 	 99.5693
  0.3086 	 0.5185 	 -0.0102 	 -0.0004 	 109.4476
  0.3704 	 0.5185 	 -0.0116 	 0.0049 	 127.6463
  0.4321 	 0.5185 	 -0.0093 	 0.0117 	 147.6035
  0.4938 	 0.5185 	 -0.0017 	 0.0166 	 165.1739
  0.5556 	 0.5185 	 0.0071 	 0.0150 	 164.0074
  0.6173 	 0.5185 	 0.0114 	 0.0086 	 142.6380
  0.6790 	 0.5185 	 0.0107 	 0.0024 	 116.1533
  0.7407 	 0.5185 	 0.0090 	 -0.0021 	 99.0989
  0.8025 	 0.5185 	 0.0074 	 -0.0044 	 89.8594
  0.8642 	 0.5185 	 0.0072 	 -0.0048 	 88.6980
  0.9259 	 0.5185 	 0.0084 	 -0.0073 	 112.2584
  0.0617 	 0.5556 	 -0.0036 	 -0.0110 	 116.3471
  0.1235 	 0.5556 	 -0.0065 	 -0.0073 	 97.9458
  0.1852 	 0.5556 	 -0.0073 	 -0.0048 	 87.3921
  0.2469 	 0.5556 	 -0.0089 	 -0.0028 	 90.0525
  0.3086 	 0.5556 	 -0.0107 	 0.0002 	 99.1013
  0.3704 	 0.5556 	 -0.0108 	 0.0045 	 110.4402
  0.4321 	 0.5556 	 -0.0077 	 0.0092 	 116.7829
  0.4938 	 0.5556 	 -0.0013 	 0.0122 	 120.5746
  0.5556 	 0.5556 	 0.0057 	 0.0113 	 123.8195
  0.6173 	 0.5556 	 0.0101 	 0.0072 	 118.6865
  0.6790 	 0.5556 	 0.0109 	 0.0025 	 104.4074
  0.7407 	 0.5556 	 0.0095 	 -0.0012 	 90.2078
  0.8025 	 0.5556 	 0.0075 	 -0.0035 	 81.7298
  0.8642 	 0.5556 	 0.0064 	 -0.0047 	 80.4773
  0.9259 	 0.5556 	 0.0059 	 -0.0069 	 91.5750
  0.0617 	 0.5926 	 -0.0024 	 -0.0085 	 88.4525
  0.1235 	 0.5926 	 -0.0048 	 -0.0063 	 80.5413
  0.1852 	 0.5926 	 -0.0058 	 -0.0043 	 74.1338
  0.2469 	 0.5926 	 -0.0063 	 -0.0023 	 72.5719
  0.3086 	 0.5926 	 -0.0065 	 0.0006 	 75.0341
  0.3704 	 0.5926 	 -0.0061 	 0.0042 	 83.5793
  0.4321 	 0.5926 	 -0.0045 	 0.0072 	 87.9627
  0.4938 	 0.5926 	 -0.0008 	 0.0087 	 85.9068
  0.5556 	 0.5926 	 0.0034 	 0.0083 	 90.2023
  0.6173 	 0.5926 	 0.0058 	 0.0061 	 90.5576
  0.6790 	 0.5926 	 0.0065 	 0.0028 	 80.0488
  0.7407 	 0.5926 	 0.0064 	 -0.0006 	 71.2785
  0.8025 	 0.5926 	 0.0059 	 -0.0029 	 69.0202
  0.8642 	 0.5926 	 0.0053 	 -0.0043 	 69.7543
  0.9259 	 0.5926 	 0.0043 	 -0.0061 	 75.7229
  0.0617 	 0.6296 	 -0.0018 	 -0.0066 	 68.3234
  0.1235 	 0.6296 	 -0.0039 	 -0.0053 	 66.2313
  0.1852 	 0.6296 	 -0.0052 	 -0.0036 	 63.8978
  0.2469 	 0.6296 	 -0.0064 	 -0.0016 	 64.4784
  0.3086 	 0.6296 	 -0.0074 	 0.0010 	 68.8570
  0.3704 	 0.6296 	 -0.0077 	 0.0038 	 76.1022
  0.4321 	 0.6296 	 -0.0056 	 0.0054 	 71.3698
  0.4938 	 0.6296 	 -0.0009 	 0.0057 	 57.8232
  0.5556 	 0.6296 	 0.0043 	 0.0057 	 67.1677
  0.6173 	 0.6296 	 0.0073 	 0.0050 	 79.0851
  0.6790 	 0.6296 	 0.0077 	 0.0027 	 73.7910
  0.7407 	 0.6296 	 0.0068 	 -0.0001 	 64.9963
