 x 	 y 	 u 	 v 	 m 
  0.2469 	 0.7037 	 0.0020 	 0.0027 	 33.4292
  0.3086 	 0.7037 	 0.0032 	 0.0008 	 32.7016
  0.3704 	 0.7037 	 0.0033 	 -0.0017 	 37.2682
  0.4321 	 0.7037 	 0.0022 	 -0.0043 	 48.4591
  0.4938 	 0.7037 	 0.0003 	 -0.0060 	 60.1171
  0.5556 	 0.7037 	 -0.0018 	 -0.0055 	 57.6382
  0.6173 	 0.7037 	 -0.0033 	 -0.0033 	 47.1603
  0.6790 	 0.7037 	 -0.0038 	 -0.0008 	 38.4101
  0.7407 	 0.7037 	 -0.0030 	 0.0016 	 33.8464
  0.8025 	 0.7037 	 -0.0016 	 0.0032 	 35.3078
  0.8642 	 0.7037 	 -0.0000 	 0.0035 	 34.7797
  0.9259 	 0.7037 	 0.0008 	 0.0025 	 26.5231
  0.0617 	 0.7407 	 -0.0003 	 0.0013 	 13.5795
  0.1235 	 0.7407 	 -0.0003 	 0.0023 	 23.5216
  0.1852 	 0.7407 	 0.0004 	 0.0027 	 27.0971
  0.2469 	 0.7407 	 0.0012 	 0.0021 	 24.1911
  0.3086 	 0.7407 	 0.0017 	 0.0006 	 17.6641
  0.3704 	 0.7407 	 0.0016 	 -0.0014 	 21.2214
  0.4321 	 0.7407 	 0.0011 	 -0.0037 	 38.7376
  0.4938 	 0.7407 	 0.0001 	 -0.0054 	 53.5141
  0.5556 	 0.7407 	 -0.0011 	 -0.0048 	 49.6388
  0.6173 	 0.7407 	 -0.0018 	 -0.0028 	 33.1915
  0.6790 	 0.7407 	 -0.0020 	 -0.0007 	 21.3359
  0.7407 	 0.7407 	 -0.0018 	 0.0012 	 22.0508
  0.8025 	 0.7407 	 -0.0011 	 0.0025 	 27.4992
  0.8642 	 0.7407 	 -0.0002 	 0.0028 	 28.5391
  0.9259 	 0.7407 	 0.0004 	 0.0023 	 23.4162
  0.0617 	 0.7778 	 -0.0002 	 0.0014 	 14.4555
  0.1235 	 0.7778 	 -0.0000 	 0.0022 	 21.6087
  0.1852 	 0.7778 	 0.0004 	 0.0023 	 23.5081
  0.2469 	 0.7778 	 0.0008 	 0.0018 	 19.5166
  0.3086 	 0.7778 	 0.0011 	 0.0004 	 11.5478
  0.3704 	 0.7778 	 0.0009 	 -0.0014 	 16.3190
  0.4321 	 0.7778 	 0.0004 	 -0.0033 	 33.6119
  0.4938 	 0.7778 	 -0.0001 	 -0.0047 	 46.5185
  0.5556 	 0.7778 	 -0.0006 	 -0.0042 	 42.6505
  0.6173 	 0.7778 	 -0.0011 	 -0.0026 	 27.8442
  0.6790 	 0.7778 	 -0.0014 	 -0.0007 	 15.6906
  0.7407 	 0.7778 	 -0.0013 	 0.0010 	 16.5993
  0.8025 	 0.7778 	 -0.0009 	 0.0021 	 23.1407
  0.8642 	 0.7778 	 -0.0004 	 0.0024 	 24.7410
  0.9259 	 0.7778 	 0.0001 	 0.0021 	 21.2619
  0.0617 	 0.8148 	 -0.0000 	 0.0014 	 14.2833
  0.1235 	 0.8148 	 0.0002 	 0.0020 	 20.1353
  0.1852 	 0.8148 	 0.0004 	 0.0022 	 21.9528
  0.2469 	 0.8148 	 0.0004 	 0.0018 	 18.3880
  0.3086 	 0.8148 	 -0.0000 	 0.0007 	 7.3539
  0.3704 	 0.8148 	 -0.0005 	 -0.0011 	 11.7670
  0.4321 	 0.8148 	 -0.0005 	 -0.0034 	 34.2713
  0.4938 	 0.8148 	 -0.0002 	 -0.0048 	 48.3651
  0.5556 	 0.8148 	 -0.0000 	 -0.0044 	 44.4290
  0.6173 	 0.8148 	 0.0002 	 -0.0025 	 25.0550
  0.6790 	 0.8148 	 -0.0001 	 -0.0003 	 3.6016
  0.7407 	 0.8148 	 -0.0006 	 0.0012 	 13.4519
  0.8025 	 0.8148 	 -0.0008 	 0.0020 	 21.7881
  0.8642 	 0.8148 	 -0.0005 	 0.0022 	 22.6918
  0.9259 	 0.8148 	 -0.0002 	 0.0019 	 19.4366
  0.0617 	 0.8519 	 0.0001 	 0.0013 	 13.0260
  0.1235 	 0.8519 	 0.0005 	 0.0018 	 18.7643
  0.1852 	 0.8519 	 0.0007 	 0.0021 	 21.8633
  0.2469 	 0.8519 	 0.0005 	 0.0020 	 20.6082
  0.3086 	 0.8519 	 -0.0007 	 0.0014 	 15.4378
  0.3704 	 0.8519 	 -0.0028 	 -0.0002 	 28.3923
  0.4321 	 0.8519 	 -0.0040 	 -0.0035 	 53.0981
  0.4938 	 0.8519 	 -0.0013 	 -0.0063 	 64.1371
  0.5556 	 0.8519 	 0.0030 	 -0.0055 	 62.6505
  0.6173 	 0.8519 	 0.0033 	 -0.0021 	 38.8327
  0.6790 	 0.8519 	 0.0012 	 0.0005 	 12.6397
  0.7407 	 0.8519 	 -0.0004 	 0.0017 	 17.1719
  0.8025 	 0.8519 	 -0.0010 	 0.0021 	 23.1094
