 x 	 y 	 u 	 v 	 m 
  0.6173 	 0.8148 	 0.0017 	 0.0028 	 32.5009
  0.6790 	 0.8148 	 0.0022 	 0.0018 	 28.6334
  0.7407 	 0.8148 	 0.0023 	 0.0010 	 25.0223
  0.8025 	 0.8148 	 0.0021 	 0.0004 	 20.9127
  0.8642 	 0.8148 	 0.0016 	 -0.0001 	 15.9811
  0.9259 	 0.8148 	 0.0010 	 -0.0005 	 10.7691
  0.0617 	 0.8519 	 -0.0004 	 -0.0003 	 4.9516
  0.1235 	 0.8519 	 -0.0010 	 -0.0001 	 10.3632
  0.1852 	 0.8519 	 -0.0015 	 0.0001 	 15.3839
  0.2469 	 0.8519 	 -0.0018 	 0.0006 	 19.2680
  0.3086 	 0.8519 	 -0.0019 	 0.0011 	 22.0151
  0.3704 	 0.8519 	 -0.0016 	 0.0018 	 24.2213
  0.4321 	 0.8519 	 -0.0010 	 0.0024 	 26.5638
  0.4938 	 0.8519 	 -0.0002 	 0.0028 	 28.3740
  0.5556 	 0.8519 	 0.0008 	 0.0027 	 28.2228
  0.6173 	 0.8519 	 0.0015 	 0.0022 	 26.4195
  0.6790 	 0.8519 	 0.0019 	 0.0015 	 24.1986
  0.7407 	 0.8519 	 0.0020 	 0.0008 	 21.6465
  0.8025 	 0.8519 	 0.0018 	 0.0004 	 18.2760
  0.8642 	 0.8519 	 0.0014 	 -0.0000 	 13.8777
  0.9259 	 0.8519 	 0.0008 	 -0.0003 	 8.8683
  0.0617 	 0.8889 	 -0.0004 	 -0.0001 	 3.8076
  0.1235 	 0.8889 	 -0.0009 	 -0.0000 	 8.9324
  0.1852 	 0.8889 	 -0.0013 	 0.0002 	 13.4482
  0.2469 	 0.8889 	 -0.0016 	 0.0005 	 16.8703
  0.3086 	 0.8889 	 -0.0017 	 0.0008 	 18.8183
  0.3704 	 0.8889 	 -0.0014 	 0.0013 	 19.6294
  0.4321 	 0.8889 	 -0.0009 	 0.0018 	 20.4481
  0.4938 	 0.8889 	 -0.0001 	 0.0021 	 21.4775
  0.5556 	 0.8889 	 0.0007 	 0.0021 	 21.5805
  0.6173 	 0.8889 	 0.0013 	 0.0016 	 20.9511
  0.6790 	 0.8889 	 0.0017 	 0.0011 	 20.2099
  0.7407 	 0.8889 	 0.0018 	 0.0007 	 18.7979
  0.8025 	 0.8889 	 0.0016 	 0.0003 	 16.0994
  0.8642 	 0.8889 	 0.0012 	 0.0001 	 12.1927
  0.9259 	 0.8889 	 0.0007 	 -0.0001 	 7.5233
  0.0617 	 0.9259 	 -0.0003 	 -0.0000 	 3.1317
  0.1235 	 0.9259 	 -0.0008 	 0.0000 	 7.8544
  0.1852 	 0.9259 	 -0.0012 	 0.0002 	 11.8328
  0.2469 	 0.9259 	 -0.0014 	 0.0003 	 14.5241
  0.3086 	 0.9259 	 -0.0014 	 0.0006 	 15.6423
  0.3704 	 0.9259 	 -0.0012 	 0.0009 	 15.3974
  0.4321 	 0.9259 	 -0.0008 	 0.0013 	 14.7221
  0.4938 	 0.9259 	 -0.0001 	 0.0015 	 14.5967
  0.5556 	 0.9259 	 0.0006 	 0.0014 	 15.1118
  0.6173 	 0.9259 	 0.0011 	 0.0011 	 15.9609
  0.6790 	 0.9259 	 0.0015 	 0.0008 	 16.5528
  0.7407 	 0.9259 	 0.0015 	 0.0005 	 16.0495
  0.8025 	 0.9259 	 0.0014 	 0.0003 	 14.0894
  0.8642 	 0.9259 	 0.0011 	 0.0001 	 10.7853
  0.9259 	 0.9259 	 0.0007 	 -0.0001 	 6.5276
  0.0617 	 0.9630 	 -0.0003 	 0.0000 	 2.8927
  0.1235 	 0.9630 	 -0.0007 	 0.0000 	 7.2985
  0.1852 	 0.9630 	 -0.0011 	 0.0001 	 11.1351
  0.2469 	 0.9630 	 -0.0014 	 0.0002 	 14.1134
  0.3086 	 0.9630 	 -0.0015 	 0.0004 	 15.6121
  0.3704 	 0.9630 	 -0.0014 	 0.0005 	 14.7106
  0.4321 	 0.9630 	 -0.0009 	 0.0007 	 11.2044
  0.4938 	 0.9630 	 -0.0001 	 0.0008 	 7.8486
  0.5556 	 0.9630 	 0.0007 	 0.0007 	 10.0631
  0.6173 	 0.9630 	 0.0013 	 0.0006 	 14.2151
  0.6790 	 0.9630 	 0.0016 	 0.0004 	 16.2603
  0.7407 	 0.9630 	 0.0015 	 0.0003 	 15.7570
  0.8025 	 0.9630 	 0.0013 	 0.0002 	 13.4647
  0.8642 	 0.9630 	 0.0010 	 0.0001 	 10.1017
  0.9259 	 0.9630 	 0.0006 	 0.0000 	 6.0213
 
