 x 	 y 	 u 	 v 	 m 
  0.4938 	 0.7407 	 -0.0002 	 0.0003 	 3.8411
  0.5556 	 0.7407 	 0.0010 	 0.0003 	 10.5585
  0.6173 	 0.7407 	 0.0017 	 0.0001 	 17.0910
  0.6790 	 0.7407 	 0.0017 	 -0.0001 	 16.5878
  0.7407 	 0.7407 	 0.0012 	 -0.0002 	 11.9081
  0.8025 	 0.7407 	 0.0007 	 -0.0001 	 6.6283
  0.8642 	 0.7407 	 0.0003 	 -0.0001 	 2.9822
  0.9259 	 0.7407 	 0.0001 	 -0.0000 	 1.1190
  0.0617 	 0.7778 	 -0.0001 	 -0.0000 	 0.8246
  0.1235 	 0.7778 	 -0.0003 	 -0.0001 	 2.5999
  0.1852 	 0.7778 	 -0.0006 	 -0.0001 	 6.5163
  0.2469 	 0.7778 	 -0.0013 	 -0.0002 	 12.8164
  0.3086 	 0.7778 	 -0.0020 	 -0.0002 	 19.6700
  0.3704 	 0.7778 	 -0.0022 	 -0.0000 	 22.3786
  0.4321 	 0.7778 	 -0.0016 	 0.0002 	 16.5459
  0.4938 	 0.7778 	 -0.0003 	 0.0003 	 4.1627
  0.5556 	 0.7778 	 0.0012 	 0.0003 	 12.6788
  0.6173 	 0.7778 	 0.0021 	 0.0001 	 20.8606
  0.6790 	 0.7778 	 0.0021 	 -0.0001 	 20.8598
  0.7407 	 0.7778 	 0.0015 	 -0.0002 	 15.1711
  0.8025 	 0.7778 	 0.0009 	 -0.0001 	 8.7319
  0.8642 	 0.7778 	 0.0004 	 -0.0001 	 4.0630
  0.9259 	 0.7778 	 0.0002 	 -0.0000 	 1.5722
  0.0617 	 0.8148 	 -0.0001 	 -0.0000 	 0.6346
  0.1235 	 0.8148 	 -0.0002 	 -0.0001 	 2.0088
  0.1852 	 0.8148 	 -0.0005 	 -0.0001 	 4.9688
  0.2469 	 0.8148 	 -0.0010 	 -0.0002 	 9.8057
  0.3086 	 0.8148 	 -0.0015 	 -0.0002 	 14.7041
  0.3704 	 0.8148 	 -0.0016 	 -0.0000 	 16.3185
  0.4321 	 0.8148 	 -0.0012 	 0.0002 	 11.9726
  0.4938 	 0.8148 	 -0.0002 	 0.0004 	 3.8823
  0.5556 	 0.8148 	 0.0009 	 0.0003 	 9.3953
  0.6173 	 0.8148 	 0.0015 	 0.0001 	 15.3158
  0.6790 	 0.8148 	 0.0015 	 -0.0001 	 15.1180
  0.7407 	 0.8148 	 0.0011 	 -0.0002 	 11.3082
  0.8025 	 0.8148 	 0.0006 	 -0.0001 	 6.5549
  0.8642 	 0.8148 	 0.0003 	 -0.0001 	 3.1113
  0.9259 	 0.8148 	 0.0001 	 -0.0000 	 1.2446
  0.0617 	 0.8519 	 -0.0001 	 -0.0000 	 0.8698
  0.1235 	 0.8519 	 -0.0003 	 -0.0001 	 2.7095
  0.1852 	 0.8519 	 -0.0007 	 -0.0001 	 6.5858
  0.2469 	 0.8519 	 -0.0012 	 -0.0002 	 12.5055
  0.3086 	 0.8519 	 -0.0019 	 -0.0001 	 18.7156
  0.3704 	 0.8519 	 -0.0021 	 -0.0000 	 20.8824
  0.4321 	 0.8519 	 -0.0015 	 0.0002 	 15.2961
  0.4938 	 0.8519 	 -0.0003 	 0.0003 	 3.9154
  0.5556 	 0.8519 	 0.0011 	 0.0002 	 11.6742
  0.6173 	 0.8519 	 0.0019 	 0.0001 	 19.4039
  0.6790 	 0.8519 	 0.0020 	 -0.0001 	 19.7575
  0.7407 	 0.8519 	 0.0015 	 -0.0002 	 14.6527
  0.8025 	 0.8519 	 0.0009 	 -0.0001 	 8.6669
  0.8642 	 0.8519 	 0.0004 	 -0.0001 	 4.1463
  0.9259 	 0.8519 	 0.0002 	 -0.0000 	 1.6483
  0.0617 	 0.8889 	 -0.0001 	 -0.0000 	 0.8558
  0.1235 	 0.8889 	 -0.0002 	 -0.0001 	 2.5534
  0.1852 	 0.8889 	 -0.0006 	 -0.0001 	 5.8522
  0.2469 	 0.8889 	 -0.0011 	 -0.0002 	 10.9773
  0.3086 	 0.8889 	 -0.0016 	 -0.0002 	 15.9211
  0.3704 	 0.8889 	 -0.0017 	 -0.0000 	 17.3723
  0.4321 	 0.8889 	 -0.0012 	 0.0002 	 12.6056
  0.4938 	 0.8889 	 -0.0002 	 0.0004 	 4.0231
  0.5556 	 0.8889 	 0.0009 	 0.0003 	 9.8183
  0.6173 	 0.8889 	 0.0016 	 0.0001 	 16.1808
  0.6790 	 0.8889 	 0.0016 	 -0.0001 	 16.4448
  0.7407 	 0.8889 	 0.0012 	 -0.0002 	 12.5871
  0.8025 	 0.8889 	 0.0007 	 -0.0001 	 7.5766
  0.8642 	 0.8889 	 0.0004 	 -0.0001 	 3.7580
  0.9259 	 0.8889 	 0.0001 	 -0.0001 	 1.5791
  0.0617 	 0.9259 	 -0.0001 	 -0.0000 	 0.7883
  0.1235 	 0.9259 	 -0.0002 	 -0.0000 	 2.4772
  0.1852 	 0.9259 	 -0.0006 	 -0.0001 	 5.8636
  0.2469 	 0.9259 	 -0.0011 	 -0.0001 	 10.8229
  0.3086 	 0.9259 	 -0.0016 	 -0.0001 	 15.8602
  0.3704 	 0.9259 	 -0.0017 	 0.0000 	 17.3754
  0.4321 	 0.9259 	 -0.0013 	 0.0002 	 12.7029
  0.4938 	 0.9259 	 -0.0002 	 0.0002 	 3.1995
  0.5556 	 0.9259 	 0.0009 	 0.0002 	 9.5456
  0.6173 	 0.9259 	 0.0016 	 0.0000 	 16.2252
