 x 	 y 	 u 	 v 	 m 
  0.4938 	 0.7407 	 -0.0004 	 0.0055 	 55.4195
  0.5556 	 0.7407 	 0.0014 	 0.0056 	 58.0846
  0.6173 	 0.7407 	 0.0023 	 0.0050 	 55.3515
  0.6790 	 0.7407 	 0.0024 	 0.0029 	 38.2033
  0.7407 	 0.7407 	 0.0023 	 0.0003 	 22.8147
  0.8025 	 0.7407 	 0.0021 	 -0.0020 	 28.8898
  0.8642 	 0.7407 	 0.0020 	 -0.0035 	 40.4381
  0.9259 	 0.7407 	 0.0014 	 -0.0046 	 48.2595
  0.0617 	 0.7778 	 -0.0005 	 -0.0046 	 46.0281
  0.1235 	 0.7778 	 -0.0011 	 -0.0043 	 44.5069
  0.1852 	 0.7778 	 -0.0011 	 -0.0033 	 35.2182
  0.2469 	 0.7778 	 -0.0006 	 -0.0016 	 17.0883
  0.3086 	 0.7778 	 0.0001 	 0.0009 	 9.3523
  0.3704 	 0.7778 	 0.0008 	 0.0036 	 36.4085
  0.4321 	 0.7778 	 0.0009 	 0.0051 	 52.0954
  0.4938 	 0.7778 	 0.0003 	 0.0055 	 54.8394
  0.5556 	 0.7778 	 -0.0006 	 0.0056 	 55.9510
  0.6173 	 0.7778 	 -0.0008 	 0.0048 	 49.1466
  0.6790 	 0.7778 	 -0.0003 	 0.0027 	 27.2194
  0.7407 	 0.7778 	 0.0004 	 0.0000 	 4.2863
  0.8025 	 0.7778 	 0.0011 	 -0.0021 	 24.2147
  0.8642 	 0.7778 	 0.0014 	 -0.0035 	 37.9184
  0.9259 	 0.7778 	 0.0011 	 -0.0043 	 44.0766
  0.0617 	 0.8148 	 -0.0004 	 -0.0041 	 41.5589
  0.1235 	 0.8148 	 -0.0009 	 -0.0042 	 42.5768
  0.1852 	 0.8148 	 -0.0006 	 -0.0037 	 37.0658
  0.2469 	 0.8148 	 0.0004 	 -0.0021 	 21.5446
  0.3086 	 0.8148 	 0.0010 	 0.0008 	 12.7817
  0.3704 	 0.8148 	 0.0006 	 0.0038 	 38.2857
  0.4321 	 0.8148 	 -0.0002 	 0.0053 	 53.0718
  0.4938 	 0.8148 	 -0.0001 	 0.0054 	 53.5150
  0.5556 	 0.8148 	 0.0004 	 0.0055 	 55.4478
  0.6173 	 0.8148 	 -0.0000 	 0.0051 	 50.8244
  0.6790 	 0.8148 	 -0.0007 	 0.0028 	 29.2569
  0.7407 	 0.8148 	 -0.0006 	 -0.0003 	 6.5307
  0.8025 	 0.8148 	 0.0005 	 -0.0027 	 27.1973
  0.8642 	 0.8148 	 0.0012 	 -0.0037 	 38.7851
  0.9259 	 0.8148 	 0.0011 	 -0.0040 	 41.2467
  0.0617 	 0.8519 	 -0.0005 	 -0.0037 	 36.9190
  0.1235 	 0.8519 	 -0.0011 	 -0.0040 	 41.6210
  0.1852 	 0.8519 	 -0.0006 	 -0.0043 	 43.2506
  0.2469 	 0.8519 	 0.0017 	 -0.0034 	 38.3246
  0.3086 	 0.8519 	 0.0039 	 0.0001 	 38.7702
  0.3704 	 0.8519 	 0.0038 	 0.0041 	 55.6848
  0.4321 	 0.8519 	 0.0025 	 0.0061 	 65.5932
  0.4938 	 0.8519 	 0.0006 	 0.0064 	 64.7397
  0.5556 	 0.8519 	 -0.0016 	 0.0065 	 67.3739
  0.6173 	 0.8519 	 -0.0032 	 0.0057 	 65.1482
  0.6790 	 0.8519 	 -0.0039 	 0.0029 	 48.5434
  0.7407 	 0.8519 	 -0.0026 	 -0.0014 	 29.8957
  0.8025 	 0.8519 	 0.0000 	 -0.0039 	 38.7747
  0.8642 	 0.8519 	 0.0014 	 -0.0040 	 42.6046
  0.9259 	 0.8519 	 0.0012 	 -0.0037 	 38.8665
  0.0617 	 0.8889 	 -0.0007 	 -0.0030 	 31.1194
  0.1235 	 0.8889 	 -0.0017 	 -0.0037 	 40.4381
  0.1852 	 0.8889 	 -0.0015 	 -0.0050 	 52.4693
  0.2469 	 0.8889 	 0.0023 	 -0.0061 	 65.2486
  0.3086 	 0.8889 	 0.0078 	 -0.0012 	 78.6183
  0.3704 	 0.8889 	 0.0060 	 0.0060 	 85.0680
  0.4321 	 0.8889 	 0.0021 	 0.0075 	 77.5719
  0.4938 	 0.8889 	 0.0003 	 0.0070 	 69.8141
  0.5556 	 0.8889 	 -0.0009 	 0.0073 	 73.3408
  0.6173 	 0.8889 	 -0.0039 	 0.0075 	 84.9470
  0.6790 	 0.8889 	 -0.0078 	 0.0040 	 87.3025
  0.7407 	 0.8889 	 -0.0048 	 -0.0040 	 62.0736
  0.8025 	 0.8889 	 0.0007 	 -0.0059 	 59.4569
  0.8642 	 0.8889 	 0.0022 	 -0.0043 	 48.0295
  0.9259 	 0.8889 	 0.0016 	 -0.0032 	 35.8756
  0.0617 	 0.9259 	 -0.0009 	 -0.0022 	 23.7935
  0.1235 	 0.9259 	 -0.0025 	 -0.0029 	 38.2026
  0.1852 	 0.9259 	 -0.0038 	 -0.0051 	 63.4823
  0.2469 	 0.9259 	 -0.0004 	 -0.0107 	 106.9782
  0.3086 	 0.9259 	 0.0150 	 -0.0072 	 166.5108
  0.3704 	 0.9259 	 0.0109 	 0.0109 	 154.0559
  0.4321 	 0.9259 	 0.0023 	 0.0102 	 104.6354
  0.4938 	 0.9259 	 0.0003 	 0.0081 	 81.1425
  0.5556 	 0.9259 	 -0.0006 	 0.0089 	 88.9437
  0.6173 	 0.9259 	 -0.0062 	 0.0114 	 129.8733
  0.6790 	 0.9259 	 -0.0165 	 0.0067 	 177.8729
  0.7407 	 0.9259 	 -0.0052 	 -0.0119 	 129.9148
  0.8025 	 0.9259 	 0.0038 	 -0.0082 	 90.0701
  0.8642 	 0.9259 	 0.0035 	 -0.0039 	 52.2167
  0.9259 	 0.9259 	 0.0020 	 -0.0024 	 31.5472
  0.0617 	 0.9630 	 -0.0010 	 -0.0012 	 15.7846
  0.1235 	 0.9630 	 -0.0031 	 -0.0016 	 34.6443
  0.1852 	 0.9630 	 -0.0065 	 -0.0031 	 71.9327
  0.2469 	 0.9630 	 -0.0115 	 -0.0124 	 169.1774
  0.3086 	 0.9630 	 0.0110 	 -0.0250 	 273.1907
  0.3704 	 0.9630 	 0.0099 	 0.0232 	 252.1445
  0.4321 	 0.9630 	 -0.0052 	 0.0150 	 158.6037
  0.4938 	 0.9630 	 -0.0035 	 0.0034 	 48.3500
  0.5556 	 0.9630 	 0.0073 	 0.0089 	 114.8741
  0.6173 	 0.9630 	 -0.0017 	 0.0199 	 199.8913
  0.6790 	 0.9630 	 -0.0173 	 0.0120 	 211.0755
  0.7407 	 0.9630 	 0.0077 	 -0.0283 	 292.9510
  0.8025 	 0.9630 	 0.0091 	 -0.0068 	 113.9033
  0.8642 	 0.9630 	 0.0046 	 -0.0022 	 51.3306
  0.9259 	 0.9630 	 0.0023 	 -0.0013 	 26.4400
 
